,whatever_youd_like,content,1,company,commerce,government,year,also,years,group,retailer,still,based,told,pay,reported,part,firm,recently,four,following,jobs,amazon,said,walmart,percent,new,stores,sales,index,online,pandas,_2,u,would,business,market,last,one,target,billion,store,first,like,companies,according,gt,per,retail,inc,could,customers,retailers,time,shares,amp,e,two,million,people,2,growth,products,day,price,com,cent,share,deal,div,delivery,prime,quarter,service,health,stock,p,says,may,shoppers,buy,5,make,brands,grocery,many,including,3,even,much,since,big,analyst,whole,0,services,get,industry,re,chief,home,data,foods,4,technology,already,toys,items,well,chain,tax,investors,shopping,month,consumer,cnbc,food,earnings,announced,high,analysts,executive,10,week,ceo,world,employees,r,2017,best,take,care,long,thursday,going,bloomberg,7,giant,plans,prices,revenue,three,next,consumers,back,move,alexa,child,made,co,report,biggest,use,president,way,6,see,go,less,workers,holiday,past,china,around,google,months,largest,recent,end,another,trump,sell,bezos,brand,goods,mr,want,tuesday,selling,better,second,2018,higher,m,costs,help,third,top,digital,walgreens,financial,earlier,monday,across,kroger,wednesday,tech,making,customer,work,value,markets,expected,start,money,product,private,number,20,street,think,8,added,between,members,free,officer,ago,9,12,need,cloud,apple,news,increase,against,capital,growing,likely,2016,called,15,businesses,locations,friday,investment,research,cost,space,offer,results,far,statement,among,become,0,lower,spending,york,come,season
581,1,0,0,0.000808407,0,0,0.000867303,0,0,0,0.001587302,0,0,0,0,0.002793296,0,0.003690037,0,0,0,0,0.001652893,0.00078125,0.01458671,0,0.00101833,0.002962963,0.005633803,0,0.002849003,0,0,0,0,0,0.002642008,0.001129944,0,0,0,0.001838235,0,0.00140647,0,0.002538071,0,0.005347594,0.0016,0.00228833,0,0,0,0.00297619,0.001848429,0,0,0,0,0,0,0.004338395,0,0,0,0,0,0.006198347,0,0,0,0,0.007575758,0,0,0,0,0,0,0,0,0,0,0.003278689,0.006896552,0.002070393,0,0,0,0,0,0,0,0.003533569,0,0,0,0,0,0.002192982,0,0,0.003984064,0,0,0,0,0,0.004444444,0.00273224,0,0.002994012,0.002915452,0,0,0,0,0.006666667,0,0,0.00295858,0.002557545,0,0,0.002666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013953488,0,0,0,0,0,0,0.002793296,0.003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004081633,0,0,0,0,0,0,0,0,0,0,0,0,0.003610108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004098361,0.004237288,0,0,0,0,0,0,0,0,0,0,0,0,0.005102041
582,0,0,0,0.000808407,0,0,0,0.001901141,0,0,0.001587302,0.002061856,0,0,0,0.002793296,0.002777778,0,0.003773585,0.005555556,0,0,0.001652893,0.00078125,0.024311183,0.002906977,0.00407332,0.002962963,0.002816901,0,0.00997151,0,0,0,0.002688172,0.001317523,0,0.003389831,0.002275313,0,0.001579779,0.007352941,0.001108647,0,0.001633987,0.003807107,0,0,0,0,0.00312989,0.003412969,0,0.001488095,0,0,0,0.0016,0,0.006,0,0,0,0,0,0,0,0,0,0,0.012121212,0,0,0.004728132,0,0,0,0,0,0.002638522,0,0,0.004123711,0,0,0,0,0,0,0.002040816,0,0,0,0,0,0.005291005,0,0,0,0,0,0,0,0,0,0,0,0.006153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002369668,0.00243309,0,0.00255102,0.018939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002849003,0.003134796,0,0.002923977,0,0,0,0,0.005813953,0.004651163,0,0.006493506,0,0,0.003030303,0,0.002793296,0.003003003,0,0,0,0,0,0.008032129,0,0,0,0,0,0,0,0,0,0.004048583,0.006493506,0,0.003144654,0,0,0,0.00310559,0,0,0,0,0,0,0,0,0,0,0,0,0.004149378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003984064,0,0.004444444,0,0,0,0
583,1,0,0,0,0,0,0,0.002851711,0,0,0,0,0,0,0.014084507,0,0,0,0.00754717,0,0,0,0.004958678,0,0,0,0,0,0,0,0,0,0,0,0.002688172,0,0,0.001129944,0.001137656,0.001550388,0,0,0,0.00140647,0.001633987,0,0,0,0,0,0.001564945,0,0,0.001488095,0,0,0,0,0,0,0,0,0,0.002380952,0,0,0,0,0,0,0,0,0,0,0,0.006681514,0,0,0,0,0,0,0,0,0,0.004140787,0,0,0,0,0,0,0,0.003533569,0,0,0,0.00248139,0,0,0,0,0.003984064,0,0,0,0,0,0,0.00273224,0.005952381,0,0,0,0,0,0.008064516,0,0,0,0,0,0,0,0.008,0,0.003787879,0,0,0,0,0,0,0.002906977,0,0,0,0,0,0,0,0,0,0,0,0.002688172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034883721,0,0,0,0,0,0,0.003039514,0,0.003003003,0.00297619,0,0,0.005263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003389831,0,0,0,0,0,0,0.003745318,0,0,0,0.007936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1,0,0,0.00323363,0,0,0.002601908,0.002851711,0,0,0.001587302,0,0,0,0,0.008379888,0,0,0,0,0,0,0,0.00234375,0,0.005813953,0.00407332,0.002962963,0.009859155,0,0.002849003,0,0,0,0,0,0.001321004,0.002259887,0,0,0,0,0.003325942,0.00281294,0,0.001269036,0,0,0.0016,0,0,0,0.006160164,0,0.005545287,0,0,0,0.002169197,0,0,0.002169197,0,0,0.002155172,0,0,0,0,0,0,0,0.005050505,0,0,0.006681514,0,0.003533569,0.002040816,0.005277045,0,0,0,0,0,0,0.001858736,0,0.002066116,0.004081633,0,0,0.007594937,0,0,0,0,0.004962779,0,0.002192982,0,0.005434783,0,0,0,0,0,0.003076923,0,0.00273224,0,0.011976048,0.002915452,0,0,0,0,0.003333333,0,0.004938272,0.00295858,0.002557545,0,0,0,0,0,0,0,0,0.002439024,0,0,0,0,0.007843137,0,0,0.002739726,0,0,0.005524862,0,0.006369427,0.008086253,0,0,0,0,0,0.00304878,0.002849003,0,0,0,0,0,0,0,0,0.004651163,0.002898551,0,0,0,0,0,0.002793296,0,0,0,0,0,0,0,0,0,0,0,0,0.006514658,0,0.003546099,0,0.004048583,0,0,0,0,0,0,0,0,0.003311258,0,0.003717472,0,0,0,0,0,0,0.003267974,0.003436426,0,0,0,0,0.003436426,0.003610108,0.003649635,0,0.003333333,0.003389831,0,0,0.003289474,0,0.003584229,0,0,0,0,0,0,0,0.004484305,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0.003690037,0,0,0,0.00952381,0,0,0
585,0,0,0,0.001616815,0,0.008064516,0,0,0,0,0,0.002061856,0,0,0,0,0,0,0,0,0,0,0,0.00078125,0.001620746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001137656,0,0,0,0,0.005625879,0,0.001269036,0,0,0,0,0,0.001706485,0,0.001488095,0,0,0,0,0,0.008,0,0,0,0.002380952,0,0,0,0,0,0,0,0.003448276,0,0,0.005102041,0,0,0,0,0,0,0,0.002061856,0,0,0,0,0,0,0,0.001996008,0,0,0,0,0,0.004555809,0,0,0,0,0,0,0,0,0.002309469,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0.00486618,0,0,0,0,0,0,0.002439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002695418,0,0,0,0,0,0,0,0.003134796,0.003115265,0,0,0,0,0,0,0,0,0,0.002985075,0,0,0,0,0,0.00297619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019607843,0,0,0,0,0,0,0,0.003205128,0,0,0,0,0,0,0,0,0,0,0,0,0.003649635,0,0,0,0,0,0,0,0,0,0.003745318,0,0,0,0,0,0,0,0,0.003636364,0.003571429,0,0,0,0,0,0,0,0,0.003831418,0,0,0,0.003690037,0,0,0,0,0,0,0
586,1,0,0,0.00323363,0,0,0,0.00095057,0.001508296,0.001297017,0.004761905,0,0,0,0,0.002793296,0,0.003690037,0,0,0,0,0,0.0046875,0,0,0.00509165,0.001481481,0,0,0.001424501,0,0,0,0,0,0.001321004,0.003389831,0.002275313,0.001550388,0.001579779,0,0,0.007032349,0,0.001269036,0,0,0.0064,0,0,0.001706485,0,0.001488095,0.001848429,0,0,0,0,0,0,0,0,0,0.002155172,0,0,0,0,0,0,0,0.002525253,0,0,0.004454343,0,0,0.004081633,0,0,0,0,0,0,0.002070393,0.001858736,0,0,0,0.001996008,0.002277904,0.002531646,0,0,0,0.002277904,0,0,0.004385965,0.008547009,0.002717391,0,0,0.002724796,0,0,0.003076923,0.002222222,0.005464481,0,0.002994012,0,0,0,0,0,0.006666667,0.002298851,0,0,0.00511509,0,0.00243309,0.018666667,0,0.007575758,0,0,0.003076923,0.002439024,0,0.002624672,0,0.005602241,0.003921569,0,0,0.005479452,0.007518797,0,0,0,0,0.002695418,0,0,0,0,0,0,0,0,0.003115265,0.002923977,0,0,0,0.002873563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004219409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003144654,0,0,0,0,0,0,0,0,0,0,0.003636364,0.003731343,0.003571429,0,0,0,0,0,0,0.003225806,0,0,0,0,0,0,0,0,0.003289474,0,0,0.003676471,0.007490637,0,0.006097561,0,0,0,0,0,0,0.003636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078125,0,0,0,0,0,0,0,0,0,0,0,0,0.001321004,0,0,0.001550388,0,0,0,0,0.001633987,0,0,0,0,0,0,0,0.006160164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0.001858736,0,0,0,0,0,0,0.003533569,0,0,0,0,0,0,0,0,0.003984064,0,0,0.002309469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002369668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003184713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,1,0,0,0,0,0,0,0,0,0,0.003174603,0.002061856,0,0,0,0,0,0,0,0,0,0,0,0,0.001620746,0,0,0,0.004225352,0,0,0,0,0,0,0,0.001321004,0,0.001137656,0,0,0,0.002217295,0,0,0.001269036,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006976744,0,0,0,0,0,0,0,0.002066116,0,0,0,0,0,0,0.002645503,0,0,0,0,0,0,0,0,0,0,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.009230769,0,0,0.002624672,0,0,0,0,0,0.002739726,0,0,0,0,0,0,0,0,0,0.002770083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003,0.005952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0,0,0,0,0,0,0,0,0,0,0,0
589,0,0,0.001386963,0.002425222,0,0,0,0,0,0.002594034,0,0.002061856,0,0.005376344,0,0.002793296,0,0,0.003773585,0,0.005347594,0,0,0.0046875,0,0.007267442,0.00203666,0.002962963,0.002816901,0,0.005698006,0,0,0,0,0.001317523,0.001321004,0,0.001137656,0.001550388,0.003159558,0.003676471,0,0,0,0.001269036,0,0,0,0,0.00312989,0.003412969,0.002053388,0.001488095,0,0,0,0,0,0.002,0.001779359,0.004338395,0,0,0,0,0,0.002066116,0,0,0,0,0.002525253,0,0,0.004454343,0,0.003533569,0.004081633,0.01055409,0,0,0.002061856,0.003278689,0,0.002070393,0,0.002227171,0,0.002040816,0.003992016,0,0.007594937,0,0,0,0.002277904,0,0,0.004385965,0,0.002717391,0,0,0,0,0,0.003076923,0,0.00273224,0,0.002994012,0.008746356,0,0,0,0,0,0,0,0,0.002557545,0.002369668,0,0,0,0,0,0.002747253,0.003076923,0,0,0.002624672,0,0.00280112,0,0,0,0,0.003759398,0,0,0,0,0,0.002688172,0,0,0.002770083,0,0,0.005698006,0.003134796,0,0,0,0,0,0,0,0.004651163,0,0,0,0,0,0,0.002793296,0,0,0,0.00330033,0,0,0.004016064,0,0,0,0.003278689,0,0,0,0,0,0,0,0,0.003144654,0.003891051,0,0,0,0,0.003311258,0,0,0,0,0,0,0,0.007782101,0,0,0.004149378,0.004065041,0,0.003225806,0,0,0,0,0,0,0,0,0.003289474,0,0,0,0,0,0,0.003571429,0,0,0.004484305,0,0,0,0,0.015209125,0,0,0,0.004201681,0.004098361,0,0,0,0,0,0.003921569,0.003690037,0,0,0.004444444,0.004761905,0,0,0.005102041
590,1,0,0,0.004042037,0,0,0.000867303,0.001901141,0,0,0.001587302,0,0,0,0,0,0,0,0,0.005555556,0,0,0,0.0015625,0,0,0.00203666,0.005925926,0.002816901,0.018348624,0.001424501,0,0,0,0.001344086,0,0.001321004,0.002259887,0,0.001550388,0,0.003676471,0.001108647,0,0.001633987,0,0,0.005347594,0,0,0,0.001706485,0,0.001488095,0.001848429,0,0,0,0,0,0,0,0,0,0,0,0.005347594,0,0,0,0,0,0.002525253,0,0,0,0,0,0,0,0,0,0,0,0,0.002070393,0,0,0,0,0.001996008,0,0,0,0,0,0,0,0,0,0.002849003,0,0,0,0,0,0,0,0,0.005464481,0,0,0,0,0,0,0.008064516,0,0,0.002469136,0,0,0,0,0,0,0,0,0,0,0.002439024,0,0.002624672,0,0,0,0,0,0,0,0,0,0.002610966,0,0.002695418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002873563,0,0,0.002898551,0,0.002985075,0,0,0,0,0,0.00297619,0,0,0,0,0,0,0,0.003649635,0,0,0,0,0,0,0,0,0,0,0.003891051,0,0,0,0,0,0,0,0,0,0,0,0.003571429,0,0,0,0,0,0,0.003225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003968254,0.003787879,0,0,0,0,0,0,0,0,0,0.004201681,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0
591,1,0,0,0.000808407,0,0,0,0.002851711,0,0,0,0.002061856,0,0,0,0,0,0,0,0,0,0,0,0.00390625,0,0,0.00203666,0,0,0,0,0,0,0,0.00672043,0,0,0,0,0.001550388,0,0,0,0.00140647,0.003267974,0,0,0,0,0,0,0.001706485,0,0.001488095,0,0,0,0,0,0.002,0,0,0.006382979,0,0,0,0,0,0.002673797,0,0,0,0,0,0,0,0,0,0,0,0.002325581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002645503,0.002277904,0.00248139,0,0,0,0.002717391,0,0,0,0,0,0,0,0,0,0,0.002915452,0,0.005934718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007317073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002695418,0,0,0,0.002770083,0,0,0,0.003134796,0,0,0,0,0,0,0,0,0,0.012987013,0,0,0,0.003039514,0,0,0,0,0.00330033,0,0,0.012048193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007490637,0,0,0,0,0.003787879,0,0,0,0,0,0,0,0,0.004926108,0,0,0,0,0,0,0,0,0.003690037,0.003984064,0,0,0,0,0,0
592,1,0,0,0.000808407,0,0.008064516,0,0.00095057,0.001508296,0,0.003174603,0,0.002066116,0,0.003521127,0,0,0,0,0,0,0,0,0.0015625,0,0,0,0.001481481,0,0,0,0,0,0,0,0,0,0,0,0.001550388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002169197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002066116,0,0,0,0,0,0,0,0,0,0,0.002192982,0,0,0,0,0,0.002309469,0,0,0,0,0.011904762,0,0,0.002415459,0,0,0,0,0,0,0,0.002557545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002739726,0,0,0,0.002610966,0,0,0,0,0,0,0,0,0.002849003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0.002793296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003144654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0.003289474,0,0,0,0,0,0,0,0.007936508,0,0,0,0,0,0,0,0,0,0,0,0,0.004237288,0,0,0,0,0,0,0,0,0,0,0,0,0
593,1,0,0,0.007275667,0,0,0.002601908,0.002851711,0.004524887,0,0.001587302,0.002061856,0,0.002688172,0,0,0,0,0,0.005555556,0,0,0.000826446,0.00390625,0.003241491,0.005813953,0.00203666,0.002962963,0.002816901,0,0,0,0,0,0,0.002635046,0.001321004,0.002259887,0.002275313,0.001550388,0.001579779,0.003676471,0.001108647,0.007032349,0,0.001269036,0,0,0,0,0,0,0,0.001488095,0.001848429,0,0,0.0016,0.006507592,0.002,0,0,0,0,0,0,0,0,0,0.002293578,0,0,0,0.002364066,0,0.002227171,0,0,0,0,0.002325581,0,0,0.003278689,0,0.00621118,0.005576208,0,0,0.006122449,0,0,0,0,0,0,0,0.00248139,0,0.002192982,0.005698006,0,0,0,0,0.002309469,0,0.003076923,0,0.00273224,0,0.002994012,0,0,0,0,0,0.003333333,0.004597701,0,0,0.002557545,0.002369668,0.00243309,0.005333333,0,0,0,0,0.003076923,0.004878049,0,0,0,0.00280112,0,0,0,0,0,0,0,0,0.003184713,0.002695418,0,0,0,0.005540166,0,0,0,0,0,0.002923977,0,0.005847953,0,0,0,0,0.002898551,0,0.002985075,0,0,0,0,0.003003003,0,0,0,0,0,0,0,0.009836066,0,0.003278689,0,0,0,0,0,0,0,0,0,0.003891051,0,0,0,0,0.003311258,0,0.011152416,0,0.003205128,0,0,0.007142857,0,0,0,0,0,0,0,0.003436426,0,0,0,0,0,0,0,0.003289474,0,0,0,0.003745318,0,0,0,0.003968254,0,0.00896861,0,0,0,0,0.003802281,0,0.004761905,0,0.004201681,0,0,0,0,0,0,0,0,0.003984064,0,0,0,0,0.003676471,0
594,0,0,0,0.002425222,0,0,0,0.001901141,0.001508296,0,0.003174603,0,0,0,0,0,0,0,0.003773585,0,0,0,0.000826446,0.00390625,0.003241491,0,0,0.001481481,0.001408451,0,0.001424501,0,0,0,0.001344086,0,0.001321004,0,0.001137656,0.018604651,0,0,0,0,0,0,0,0,0,0,0,0.003412969,0.004106776,0,0,0,0,0,0.002169197,0,0,0.002169197,0.00212766,0,0,0,0,0.002066116,0,0.002293578,0.015151515,0,0,0.009456265,0,0.002227171,0,0,0,0.005277045,0,0,0.002061856,0,0.006896552,0,0,0,0,0.002040816,0,0,0,0.003533569,0,0.002645503,0,0.00248139,0,0.002192982,0.002849003,0,0.003984064,0,0.002724796,0,0,0.003076923,0,0.00273224,0,0.002994012,0,0,0,0,0.004032258,0,0.002298851,0,0,0,0,0,0.002666667,0,0.003787879,0,0,0,0,0,0,0,0,0,0,0,0.005479452,0,0,0,0.002610966,0,0,0.002688172,0,0,0,0,0,0.002849003,0.006269592,0,0,0,0.002923977,0,0,0,0.004651163,0,0,0,0,0,0,0,0.006006006,0,0,0,0,0,0,0,0.003278689,0,0,0,0,0,0,0,0,0,0,0,0.003891051,0,0.003937008,0,0,0.006622517,0,0.003717472,0,0.006410256,0.007272727,0.003731343,0,0,0.003267974,0,0,0.004065041,0,0.003225806,0,0,0,0,0,0,0.00456621,0,0.003289474,0,0,0,0,0,0,0.003571429,0,0,0,0.003496503,0,0.003636364,0,0,0,0,0,0.004201681,0,0,0,0.003831418,0,0,0,0,0.003984064,0,0,0,0,0,0
595,1,0,0,0,0,0,0.001734605,0.00095057,0,0,0,0.004123711,0.002066116,0,0.007042254,0,0,0.003690037,0,0.005555556,0,0,0.000826446,0,0,0,0,0.004444444,0,0,0.005698006,0,0,0,0.002688172,0.001317523,0.001321004,0.002259887,0.001137656,0,0,0.001838235,0,0.00140647,0,0,0,0,0.0032,0,0,0.001706485,0.004106776,0,0.001848429,0,0,0.0032,0,0.002,0,0,0.004255319,0,0,0,0,0,0,0,0.009090909,0,0,0.002364066,0,0.002227171,0,0.007067138,0.004081633,0.002638522,0.006976744,0,0.004123711,0.003278689,0,0.002070393,0,0,0.002066116,0,0.003992016,0.004555809,0,0,0,0.005291005,0.004555809,0,0,0,0,0.005434783,0,0,0,0.002309469,0,0,0,0.005464481,0,0,0,0,0,0,0.004032258,0,0.004597701,0,0,0,0,0,0,0,0,0,0,0.003076923,0,0,0,0,0,0,0,0.002298851,0,0,0,0.002762431,0.005221932,0,0.002695418,0,0,0,0,0,0,0.005698006,0.003134796,0,0,0,0,0,0,0,0,0,0.006493506,0,0,0,0.003039514,0.002793296,0.003003003,0.005952381,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0.003246753,0,0,0.003891051,0,0,0,0,0,0,0,0.004081633,0.003205128,0,0,0,0,0,0,0,0,0.004672897,0.003225806,0,0,0,0,0.003333333,0.003389831,0,0.004149378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003690037,0.003984064,0,0,0.004761905,0,0,0.005102041
596,1,0,0,0.000808407,0,0,0,0,0.006033183,0,0.001587302,0.004123711,0.004132231,0,0,0,0,0,0,0,0,0,0,0.0015625,0,0.005813953,0.00509165,0.002962963,0.002816901,0,0.001424501,0,0,0,0.001344086,0.002635046,0.002642008,0,0.002275313,0.001550388,0.001579779,0.009191176,0,0.00140647,0,0,0,0,0.008,0,0.001564945,0,0.002053388,0,0.001848429,0,0,0.0016,0.004338395,0,0,0,0.004255319,0,0,0,0,0.002066116,0.002673797,0,0.003030303,0,0,0.002364066,0,0.004454343,0,0,0,0,0.002325581,0,0.004123711,0,0,0,0,0,0.002066116,0,0,0,0,0,0,0,0,0.00248139,0,0,0.008547009,0.002717391,0,0,0,0,0,0.003076923,0,0,0,0.002994012,0.002915452,0,0,0,0.008064516,0.003333333,0,0,0,0,0.002369668,0,0,0,0,0,0.002747253,0.006153846,0.002439024,0,0.002624672,0,0,0.007843137,0,0,0,0,0,0.005524862,0.002610966,0.003184713,0,0,0,0.002164502,0.005540166,0,0,0.002849003,0,0,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330033,0,0,0,0,0,0,0,0.006688963,0,0,0,0,0,0,0,0,0,0,0,0.00310559,0,0.003311258,0,0,0,0.016025641,0.007272727,0.003731343,0,0,0.003267974,0,0,0,0,0,0,0.003610108,0.010948905,0,0.003333333,0,0.00456621,0.004149378,0,0,0,0,0.003745318,0,0,0.003571429,0,0,0,0.003496503,0,0,0,0,0,0,0,0,0,0.004237288,0.00462963,0,0.004385965,0,0,0,0,0,0.004444444,0,0.004219409,0,0
597,0,0,0,0.001616815,0,0,0.000867303,0,0.001508296,0,0.004761905,0.004123711,0,0.002688172,0,0,0,0.003690037,0,0.005555556,0,0,0.000826446,0.0015625,0,0,0.00101833,0,0.002816901,0,0.001424501,0,0,0,0.005376344,0.005270092,0,0,0.004550626,0,0,0.001838235,0.001108647,0,0.001633987,0,0,0,0,0,0.006259781,0,0,0.001488095,0,0,0,0.0016,0,0,0,0,0,0.002380952,0,0,0,0,0.002673797,0,0,0,0,0,0,0,0,0,0.002040816,0.002638522,0.002325581,0,0.002061856,0.006557377,0,0.00621118,0,0,0.006198347,0,0.003992016,0.006833713,0.002531646,0,0,0,0,0,0,0.002192982,0,0,0,0,0.002724796,0,0.008333333,0,0.002222222,0,0,0.005988024,0,0,0.008902077,0,0,0,0,0.002469136,0,0,0,0.00486618,0,0.00255102,0.003787879,0.01,0,0,0,0,0.002624672,0,0,0,0,0,0,0,0,0,0.002610966,0.003184713,0.005390836,0,0,0,0.002770083,0,0,0.002849003,0,0.003115265,0.002923977,0,0.002923977,0,0,0,0,0,0,0,0,0,0.003039514,0,0,0.00297619,0.01369863,0,0.005263158,0.004219409,0,0.075,0,0,0,0,0.003257329,0,0,0,0,0.003246753,0,0,0,0,0.007874016,0,0,0,0,0,0,0,0,0,0,0.003891051,0,0,0.004149378,0,0,0,0,0,0,0,0,0,0,0,0,0.003558719,0,0,0.007490637,0,0,0.003571429,0,0,0,0.003496503,0,0,0,0,0.004366812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,0,0,0,0,0,0,0,0.00095057,0.001508296,0,0,0,0,0.002688172,0,0,0,0,0,0,0,0,0.004132231,0.00078125,0.001620746,0.001453488,0,0,0,0,0.001424501,0,0,0,0,0,0,0.001129944,0,0.001550388,0,0,0,0,0.001633987,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0.002169197,0.002,0,0,0,0.002380952,0.002155172,0,0,0,0,0.002293578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002724796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002298851,0,0,0,0,0,0,0,0,0,0,0,0.002439024,0,0,0.002906977,0.00280112,0,0,0,0,0,0.003344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003115265,0,0,0,0,0,0,0,0.002985075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009803922,0,0,0,0.003311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003584229,0,0,0,0,0,0,0,0.00896861,0,0,0,0,0,0,0,0,0,0,0,0,0.003831418,0,0,0,0,0,0,0,0,0,0,0
